dst,size,time
10,944,1524634943461390
10,944,1524634943461464
10,944,1524634943461489
10,944,1524634943461540
10,944,1524634943461593
10,944,1524634943461630
10,816,1524634943461693
10,944,1524634943461728
10,944,1524634943461766
10,944,1524634943461852
10,944,1524634943461888
10,944,1524634943461943
10,944,1524634943461998
10,944,1524634943462021
10,944,1524634943462045
10,944,1524634943462122
10,944,1524634943462148
10,944,1524634943462171
10,944,1524634943462242
10,944,1524634943462298
10,944,1524634943462334
10,944,1524634943462402
10,944,1524634943462435
10,944,1524634943462470
10,944,1524634943462558
10,944,1524634943462606
10,944,1524634943462632
10,944,1524634943462661
10,944,1524634943462688
10,944,1524634943462711
10,944,1524634943462743
10,944,1524634943462849
10,944,1524634943462933
10,944,1524634943462955
10,944,1524634943463026
10,944,1524634943463065
10,944,1524634943463110
10,944,1524634943463190
10,944,1524634943463245
10,944,1524634943463267
10,944,1524634943463298
10,944,1524634943463319
10,944,1524634943463365
10,944,1524634943463468
10,944,1524634943463515
10,944,1524634943463545
10,816,1524634943463589
10,944,1524634943463614
10,944,1524634943463663
10,944,1524634943463776
10,944,1524634943463798
10,944,1524634943463860
10,944,1524634943463913
10,944,1524634943463958
10,944,1524634943463983
10,944,1524634943464051
10,944,1524634943464074
10,944,1524634943464099
10,944,1524634943464128
10,944,1524634943464153
10,944,1524634943464178
10,944,1524634943464208
10,944,1524634943464229
10,944,1524634943464253
10,944,1524634943464277
10,944,1524634943464451
10,944,1524634943464481
10,944,1524634943464522
10,944,1524634943464569
10,944,1524634943464629
10,944,1524634943464657
10,944,1524634943464723
10,944,1524634943464757
10,8,1524634943464838
10,8,1524634943464890
10,8,1524634943464927
10,8,1524634943464948
10,8,1524634943464999
10,8,1524634943465020
10,8,1524634943465044
10,8,1524634943465066
10,8,1524634943465103
10,8,1524634943465125
10,0,1524634943465151
10,0,1524634943465173
10,0,1524634943465193
10,0,1524634943465216
10,0,1524634943465238
10,0,1524634943465259
10,0,1524634943465304
10,0,1524634943465335
10,8,1524634943465362
10,8,1524634943465391
10,8,1524634943465414
10,8,1524634943465437
10,8,1524634943465462
10,8,1524634943465483
10,8,1524634943465507
10,8,1524634943465553
10,8,1524634943465577
10,8,1524634943465601
10,8,1524634943465624
10,8,1524634943465647
10,8,1524634943465690
10,8,1524634943465735
10,8,1524634943465763
10,8,1524634943465786
10,8,1524634943465832
10,8,1524634943465853
10,8,1524634943465873
10,8,1524634943465894
10,8,1524634943465915
10,8,1524634943465936
10,8,1524634943465956
10,8,1524634943465977
10,8,1524634943465997
10,8,1524634943466018
10,8,1524634943466062
10,8,1524634943466088
10,8,1524634943466122
10,8,1524634943466143
10,8,1524634943466175
10,8,1524634943466199
10,0,1524634943466220
10,0,1524634943466241
10,0,1524634943466262
10,0,1524634943466287
10,0,1524634943466308
10,0,1524634943466328
10,0,1524634943466350
10,0,1524634943466376
10,8,1524634943466404
10,8,1524634943466425
10,8,1524634943466474
10,8,1524634943466496
10,8,1524634943466521
10,8,1524634943466551
10,8,1524634943466580
10,8,1524634943466602
10,8,1524634943466624
10,8,1524634943466657
10,8,1524634943466680
10,8,1524634943466704
10,8,1524634943466777
10,8,1524634943466806
10,8,1524634943466828
10,8,1524634943466858
10,8,1524634943466909
10,8,1524634943466930
10,8,1524634943466952
10,8,1524634943467049
10,8,1524634943467079
10,8,1524634943467142
10,8,1524634943467163
10,8,1524634943467184
10,8,1524634943467212
10,8,1524634943467234
10,8,1524634943467258
10,8,1524634943467280
10,8,1524634943467307
10,0,1524634943467329
10,0,1524634943467351
10,0,1524634943467373
10,0,1524634943467399
10,0,1524634943467431
10,0,1524634943467456
10,0,1524634943467478
10,0,1524634943467499
10,8,1524634943467521
10,8,1524634943467566
10,8,1524634943467610
10,8,1524634943467645
10,8,1524634943467668
10,8,1524634943467698
10,8,1524634943467720
10,8,1524634943467787
10,8,1524634943467809
10,8,1524634943467830
10,8,1524634943467859
10,8,1524634943467880
10,8,1524634943467901
10,8,1524634943467922
10,8,1524634943467943
10,8,1524634943467975
10,8,1524634943468019
10,8,1524634943468040
10,8,1524634943468063
10,8,1524634943468084
10,8,1524634943468106
10,8,1524634943468131
10,8,1524634943468153
10,8,1524634943468181
10,8,1524634943468206
10,8,1524634943468228
10,8,1524634943468252
10,8,1524634943468273
10,8,1524634943468298
10,8,1524634943468320
10,8,1524634943468344
10,8,1524634943468370
10,0,1524634943468407
10,0,1524634943468429
10,0,1524634943468450
10,0,1524634943468471
10,0,1524634943468492
10,0,1524634943468513
10,0,1524634943468536
10,0,1524634943468557
10,8,1524634943468578
10,8,1524634943468600
10,8,1524634943468622
10,8,1524634943468643
10,8,1524634943468664
10,8,1524634943468694
10,8,1524634943468716
10,8,1524634943468741
10,8,1524634943468762
10,8,1524634943468783
10,8,1524634943468805
10,8,1524634943468826
10,8,1524634943468847
10,8,1524634943468867
10,8,1524634943468888
10,8,1524634943468909
10,8,1524634943468931
10,8,1524634943468952
10,8,1524634943468973
10,204800,1524634943469045
10,204800,1524634943469156
10,204800,1524634943469263
10,204800,1524634943469369
10,204800,1524634943470068
10,204800,1524634943470160
10,204800,1524634943470538
10,204800,1524634943470635
10,204800,1524634943470731
10,204800,1524634943470826
10,204800,1524634943470936
10,204800,1524634943471035
10,204800,1524634943471142
10,204800,1524634943471252
10,204800,1524634943471345
10,204800,1524634943471451
10,204800,1524634943471541
10,204800,1524634943471666
10,204800,1524634943471766
10,204800,1524634943471857
10,204800,1524634943472049
10,204800,1524634943472159
10,204800,1524634943472269
10,204800,1524634943472375
10,204800,1524634943472466
10,204800,1524634943472632
10,204800,1524634943472844
10,204800,1524634943473011
10,204800,1524634943473105
10,204800,1524634943473227
10,204800,1524634943473358
10,204800,1524634943473449
10,204800,1524634943473575
10,204800,1524634943473692
10,204800,1524634943473850
10,204800,1524634943474132
10,204800,1524634943474242
10,204800,1524634943474435
10,204800,1524634943474752
10,204800,1524634943477007
10,204800,1524634943489228
10,204800,1524634943489993
10,204800,1524634943493588
10,204800,1524634943502017
10,204800,1524634943505837
10,204800,1524634943505901
10,204800,1524634943506155
10,204800,1524634943510250
10,204800,1524634943511630
10,204800,1524634943512467
10,204800,1524634943512785
10,204800,1524634943513099
10,204800,1524634943513431
10,204800,1524634943513662
10,204800,1524634943515592
10,204800,1524634943515758
10,204800,1524634943516059
10,204800,1524634943517079
10,204800,1524634943517837
10,204800,1524634943518742
10,204800,1524634943519119
10,204800,1524634943519555
10,204800,1524634943519623
10,204800,1524634943519724
10,204800,1524634943519879
10,204800,1524634943520422
10,204800,1524634943520719
10,204800,1524634943520955
10,204800,1524634943521016
10,204800,1524634943521238
10,204800,1524634943521420
10,204800,1524634943521508
10,204800,1524634943521579
10,204800,1524634943521887
10,204800,1524634943521949
10,204800,1524634943522116
10,204800,1524634943522205
10,100,1524634943532968
10,100,1524634943533114
10,100,1524634943533231
10,100,1524634943534261
10,100,1524634943534283
10,100,1524634943534304
10,100,1524634943534325
10,100,1524634943534347
10,100,1524634943534368
10,100,1524634943534389
10,100,1524634943534410
10,100,1524634943534431
10,100,1524634943534453
10,100,1524634943534580
10,100,1524634943534614
10,100,1524634943534638
10,100,1524634943534747
10,100,1524634943534813
10,100,1524634943534854
10,100,1524634943534876
10,100,1524634943534924
10,100,1524634943534964
10,100,1524634943534992
10,100,1524634943535014
10,100,1524634943535035
10,100,1524634943535059
10,100,1524634943535483
10,100,1524634943535508
10,100,1524634943535532
10,100,1524634943535572
10,100,1524634943535636
10,100,1524634943535713
10,100,1524634943535809
10,100,1524634943535831
10,100,1524634943535855
10,100,1524634943535879
10,100,1524634943535901
10,100,1524634943535950
10,100,1524634943535972
10,100,1524634943535996
10,100,1524634943536038
10,100,1524634943536063
10,100,1524634943536085
10,100,1524634943536108
10,100,1524634943536129
10,100,1524634943536151
10,100,1524634943536177
10,100,1524634943536204
10,100,1524634943536225
10,100,1524634943536247
10,100,1524634943536268
10,100,1524634943536292
10,100,1524634943536313
10,100,1524634943536342
10,100,1524634943536364
10,100,1524634943536417
10,100,1524634943536438
10,100,1524634943536466
10,100,1524634943536488
10,100,1524634943536509
10,100,1524634943536532
10,100,1524634943536580
10,100,1524634943536607
10,100,1524634943536638
10,100,1524634943536661
10,100,1524634943536697
10,100,1524634943536750
10,100,1524634943536783
10,100,1524634943536819
10,100,1524634943536872
10,100,1524634943536900
10,100,1524634943536924
10,100,1524634943536945
10,100,1524634943536967
10,100,1524634943536988
10,100,1524634943537021
10,100,1524634943537042
10,104860,1524634943537103
10,104860,1524634943538604
10,104860,1524634943538690
10,104860,1524634943538771
10,104860,1524634943538852
10,104860,1524634943538939
10,104860,1524634943539018
10,104860,1524634943539114
10,104860,1524634943539242
10,104860,1524634943539398
10,104764,1524634943539673
10,104860,1524634943539835
10,104860,1524634943539957
10,104860,1524634943540070
10,104860,1524634943540369
10,104860,1524634943540557
10,104860,1524634943540705
10,104860,1524634943540968
10,104860,1524634943541272
10,104860,1524634943541539
10,104860,1524634943541687
10,104860,1524634943541925
10,104860,1524634943542043
10,104860,1524634943542201
10,104860,1524634943542310
10,104860,1524634943542455
10,104860,1524634943542605
10,104860,1524634943542772
10,104860,1524634943543050
10,104860,1524634943543174
10,104860,1524634943543393
10,104860,1524634943543559
10,104860,1524634943543856
10,104860,1524634943544149
10,104860,1524634943544305
10,104860,1524634943544391
10,104860,1524634943544586
10,104860,1524634943544971
10,104860,1524634943545399
10,104860,1524634943545974
10,104860,1524634943546026
10,104860,1524634943547476
10,104860,1524634943550234
10,104860,1524634943550524
10,104860,1524634943551315
10,104860,1524634943552270
10,104860,1524634943552480
10,104860,1524634943552528
10,104860,1524634943553628
10,104860,1524634943553676
10,104764,1524634943555963
10,104860,1524634943558216
10,104860,1524634943559387
10,104860,1524634943560987
10,104860,1524634943561394
10,104860,1524634943561652
10,104860,1524634943561756
10,104860,1524634943561825
10,104860,1524634943561937
10,104860,1524634943562183
10,104860,1524634943562289
10,104860,1524634943562406
10,104860,1524634943562457
10,104860,1524634943562657
10,104860,1524634943562716
10,104860,1524634943562795
10,104860,1524634943563096
10,104860,1524634943563375
10,104860,1524634943563493
10,104860,1524634943564208
10,104860,1524634943564582
10,104860,1524634943564675
10,104860,1524634943564978
10,104860,1524634943565313
10,104860,1524634943565451
10,104860,1524634943565591
10,104860,1524634943565796
10,52,1524634943571347
10,52,1524634943571379
10,52,1524634943571401
10,52,1524634943571423
10,52,1524634943571444
10,52,1524634943571465
10,52,1524634943571486
10,52,1524634943571506
10,52,1524634943571527
10,52,1524634943571548
10,20,1524634943571569
10,52,1524634943571590
10,52,1524634943571611
10,52,1524634943571632
10,52,1524634943571653
10,52,1524634943571673
10,52,1524634943571694
10,52,1524634943571882
10,52,1524634943571903
10,52,1524634943571925
10,52,1524634943571946
10,52,1524634943571969
10,52,1524634943571990
10,52,1524634943572035
10,52,1524634943572218
10,52,1524634943572399
10,52,1524634943572432
10,52,1524634943572454
10,52,1524634943573158
10,52,1524634943573180
10,52,1524634943573212
10,52,1524634943573234
10,52,1524634943573256
10,52,1524634943573283
10,52,1524634943573308
10,52,1524634943573358
10,52,1524634943573380
10,52,1524634943573405
10,52,1524634943573427
10,52,1524634943573448
10,52,1524634943573485
10,52,1524634943573528
10,52,1524634943573551
10,52,1524634943573573
10,52,1524634943573594
10,52,1524634943573717
10,52,1524634943573749
10,52,1524634943573779
10,52,1524634943573802
10,52,1524634943573823
10,20,1524634943573845
10,52,1524634943573867
10,52,1524634943573902
10,52,1524634943573923
10,52,1524634943573949
10,52,1524634943574104
10,52,1524634943574127
10,52,1524634943574148
10,52,1524634943574169
10,52,1524634943574190
10,52,1524634943574211
10,52,1524634943574232
10,52,1524634943574254
10,52,1524634943574276
10,52,1524634943574298
10,52,1524634943574320
10,52,1524634943574343
10,52,1524634943574385
10,52,1524634943574408
10,52,1524634943574442
10,52,1524634943574464
10,52,1524634943574492
10,52,1524634943574515
10,52,1524634943574538
10,52,1524634943574654
10,52,1524634943574675
10,52,1524634943574695
10,52,1524634943574743
10,52,1524634943574769
10,52,1524634943574855
10,52,1524634943574876
10,52,1524634943574897
10,52,1524634943574919
10,52,1524634943575072
10,52,1524634943575093
10,52,1524634943575118
10,52,1524634943575162
10,20,1524634943575207
10,52,1524634943575382
10,52,1524634943575405
10,52,1524634943575439
10,52,1524634943575536
10,52,1524634943575756
10,52,1524634943575788
10,52,1524634943575831
10,52,1524634943575868
10,52,1524634943575895
10,52,1524634943575928
10,52,1524634943575949
10,52,1524634943575979
10,52,1524634943576112
10,52,1524634943576135
10,52,1524634943576237
10,52,1524634943576297
10,52,1524634943576335
10,52,1524634943576373
10,52,1524634943576423
10,52,1524634943576444
10,52,1524634943576483
10,52,1524634943576526
10,52,1524634943576554
10,52,1524634943576619
10,52,1524634943576641
10,52,1524634943576694
10,52,1524634943576717
10,52,1524634943576742
10,52,1524634943576764
10,52,1524634943576784
10,52,1524634943576806
10,52,1524634943576827
10,52,1524634943576853
10,52,1524634943576892
10,52,1524634943576917
10,52,1524634943576940
10,52,1524634943576962
10,52,1524634943576991
10,52,1524634943577013
10,20,1524634943577043
10,52,1524634943577064
10,52,1524634943577093
10,52,1524634943577115
10,52,1524634943577136
10,52,1524634943577162
10,52,1524634943577183
10,52,1524634943577220
10,52,1524634943577287
10,52,1524634943577335
10,52,1524634943577358
10,52,1524634943577379
10,52,1524634943577403
10,52,1524634943577424
10,52,1524634943577449
10,52,1524634943577486
10,52,1524634943577523
10,52,1524634943577608
10,52,1524634943577630
10,52,1524634943577652
10,52,1524634943577674
10,52,1524634943577713
10,52,1524634943577734
10,52,1524634943577756
10,52,1524634943577787
10,52,1524634943577809
10,52,1524634943577839
10,235932,1524634943577918
10,235932,1524634943578035
10,235932,1524634943578148
10,235932,1524634943578250
10,235932,1524634943578398
10,235932,1524634943578502
10,235932,1524634943578661
10,235932,1524634943578946
10,235932,1524634943579477
10,235932,1524634943579700
10,235836,1524634943579855
10,235932,1524634943580467
10,235932,1524634943580953
10,235932,1524634943581352
10,235932,1524634943581494
10,235932,1524634943581801
10,235932,1524634943582043
10,235932,1524634943582389
10,235932,1524634943582571
10,235932,1524634943582775
10,235932,1524634943583045
10,235932,1524634943583383
10,235932,1524634943583574
10,235932,1524634943583790
10,235932,1524634943583924
10,235932,1524634943584060
10,235932,1524634943584299
10,235932,1524634943584580
10,235932,1524634943584836
10,235932,1524634943585146
10,235932,1524634943585322
10,235932,1524634943585576
10,235932,1524634943585719
10,235932,1524634943585888
10,235932,1524634943586009
10,235932,1524634943586200
10,235932,1524634943586320
10,235932,1524634943586547
10,235932,1524634943586677
10,235932,1524634943586867
10,235932,1524634943586962
10,235932,1524634943587097
10,235932,1524634943587266
10,235932,1524634943587522
10,235932,1524634943587599
10,235932,1524634943587800
10,235932,1524634943587875
10,235932,1524634943588097
10,235932,1524634943588167
10,235932,1524634943588452
10,235836,1524634943588547
10,235932,1524634943588705
10,235932,1524634943588779
10,235932,1524634943588894
10,235932,1524634943589098
10,235932,1524634943589290
10,235932,1524634943589373
10,235932,1524634943589488
10,235932,1524634943589652
10,235932,1524634943589728
10,235932,1524634943589921
10,235932,1524634943589998
10,235932,1524634943590144
10,235932,1524634943590211
10,235932,1524634943590421
10,235932,1524634943590524
10,235932,1524634943590651
10,235932,1524634943590748
10,235932,1524634943590825
10,235932,1524634943590977
10,235932,1524634943591362
10,235932,1524634943591526
10,235932,1524634943591837
10,235932,1524634943591950
10,235932,1524634943592123
10,235932,1524634943592293
10,235932,1524634943592424
10,52,1524634943604836
10,52,1524634943605052
10,52,1524634943605074
10,52,1524634943605109
10,52,1524634943605217
10,52,1524634943605353
10,52,1524634943605811
10,52,1524634943605834
10,52,1524634943605855
10,52,1524634943605876
10,20,1524634943605898
10,52,1524634943605919
10,52,1524634943605941
10,52,1524634943606487
10,52,1524634943606646
10,52,1524634943606668
10,52,1524634943606697
10,52,1524634943606722
10,52,1524634943606745
10,52,1524634943606767
10,52,1524634943606790
10,52,1524634943606811
10,52,1524634943606833
10,52,1524634943606855
10,52,1524634943606878
10,52,1524634943606899
10,52,1524634943606922
10,52,1524634943606943
10,52,1524634943606965
10,52,1524634943606988
10,52,1524634943607010
10,52,1524634943607032
10,52,1524634943607055
10,52,1524634943607076
10,52,1524634943607099
10,52,1524634943607122
10,52,1524634943607144
10,52,1524634943607166
10,52,1524634943607189
10,52,1524634943607210
10,52,1524634943607232
10,52,1524634943607254
10,52,1524634943607276
10,52,1524634943607298
10,52,1524634943607319
10,52,1524634943607341
10,52,1524634943607363
10,52,1524634943607385
10,52,1524634943607412
10,52,1524634943607435
10,20,1524634943607456
10,52,1524634943607477
10,52,1524634943607498
10,52,1524634943607519
10,52,1524634943607540
10,52,1524634943607562
10,52,1524634943607583
10,52,1524634943607605
10,52,1524634943607631
10,52,1524634943607653
10,52,1524634943607675
10,52,1524634943607697
10,52,1524634943607729
10,52,1524634943607750
10,52,1524634943607771
10,52,1524634943607794
10,52,1524634943607817
10,52,1524634943607839
10,52,1524634943607861
10,52,1524634943607883
10,52,1524634943607905
10,52,1524634943607926
10,52,1524634943607948
10,52,1524634943607970
10,52,1524634943607991
10,52,1524634943608013
10,52,1524634943608035
10,52,1524634943608071
10,52,1524634943608097
10,52,1524634943608121
10,52,1524634943608142
10,52,1524634943608163
10,52,1524634943608185
10,52,1524634943608208
10,52,1524634943608231
10,52,1524634943608253
10,52,1524634943608276
10,20,1524634943608297
10,52,1524634943608320
10,52,1524634943608342
10,52,1524634943608364
10,52,1524634943608418
10,52,1524634943608439
10,52,1524634943608461
10,52,1524634943608482
10,52,1524634943608503
10,52,1524634943608524
10,52,1524634943608545
10,52,1524634943608566
10,52,1524634943608587
10,52,1524634943608607
10,52,1524634943608818
10,52,1524634943608840
10,52,1524634943608862
10,52,1524634943608884
10,52,1524634943608905
10,52,1524634943608927
10,52,1524634943608949
10,52,1524634943608970
10,52,1524634943608992
10,52,1524634943609016
10,52,1524634943609038
10,52,1524634943609060
10,52,1524634943609082
10,52,1524634943609104
10,52,1524634943609126
10,52,1524634943609162
10,52,1524634943609185
10,52,1524634943609206
10,52,1524634943609227
10,52,1524634943609248
10,52,1524634943609269
10,52,1524634943609291
10,52,1524634943609312
10,52,1524634943609338
10,52,1524634943609365
10,52,1524634943609387
10,20,1524634943609411
10,52,1524634943609443
10,52,1524634943609468
10,52,1524634943609493
10,52,1524634943609518
10,52,1524634943609551
10,52,1524634943609573
10,52,1524634943609594
10,52,1524634943609616
10,52,1524634943609638
10,52,1524634943609661
10,52,1524634943609683
10,52,1524634943609704
10,52,1524634943609726
10,52,1524634943609748
10,52,1524634943609769
10,52,1524634943609801
10,52,1524634943609822
10,52,1524634943609843
10,52,1524634943609863
10,52,1524634943609884
10,52,1524634943609905
10,52,1524634943609926
10,52,1524634943609948
10,52,1524634943609969
10,52,1524634943609991
10,52,1524634943610020
10,104860,1524634943610078
10,104860,1524634943610156
10,104860,1524634943610223
10,104860,1524634943610287
10,104860,1524634943610359
10,104860,1524634943610426
10,104860,1524634943610494
10,104860,1524634943610561
10,104860,1524634943610631
10,104860,1524634943610698
10,104764,1524634943610773
10,104860,1524634943610845
10,104860,1524634943611162
10,104860,1524634943611329
10,104860,1524634943611458
10,104860,1524634943611746
10,104860,1524634943611831
10,104860,1524634943611969
10,104860,1524634943612040
10,104860,1524634943612150
10,104860,1524634943612489
10,104860,1524634943612750
10,104860,1524634943612880
10,104860,1524634943612951
10,104860,1524634943613042
10,104860,1524634943613243
10,104860,1524634943613421
10,104860,1524634943613546
10,104860,1524634943613680
10,104860,1524634943613843
10,104860,1524634943614103
10,104860,1524634943614178
10,104860,1524634943614246
10,104860,1524634943614437
10,104860,1524634943614573
10,104860,1524634943614693
10,104860,1524634943614807
10,104860,1524634943614900
10,104860,1524634943615153
10,104860,1524634943615274
10,104860,1524634943615445
10,104860,1524634943615543
10,104860,1524634943615630
10,104860,1524634943615715
10,104860,1524634943615837
10,104860,1524634943615886
10,104860,1524634943615948
10,104860,1524634943616123
10,104860,1524634943616196
10,104860,1524634943616273
10,104764,1524634943616370
10,104860,1524634943616498
10,104860,1524634943616547
10,104860,1524634943616653
10,104860,1524634943616710
10,104860,1524634943616792
10,104860,1524634943617044
10,104860,1524634943617185
10,104860,1524634943617241
10,104860,1524634943617324
10,104860,1524634943617412
10,104860,1524634943617507
10,104860,1524634943617616
10,104860,1524634943617737
10,104860,1524634943617859
10,104860,1524634943617960
10,104860,1524634943618042
10,104860,1524634943618112
10,104860,1524634943618190
10,104860,1524634943618238
10,104860,1524634943618290
10,104860,1524634943618340
10,104860,1524634943618394
10,104860,1524634943618443
10,104860,1524634943618492
10,104860,1524634943618541
10,104860,1524634943618632
10,208,1524634943624197
10,208,1524634943624228
10,208,1524634943624251
10,208,1524634943624272
10,208,1524634943624293
10,208,1524634943624314
10,208,1524634943624488
10,208,1524634943624629
10,208,1524634943624651
10,208,1524634943624684
10,80,1524634943624715
10,208,1524634943624737
10,208,1524634943624757
10,208,1524634943624779
10,208,1524634943624803
10,208,1524634943624824
10,208,1524634943624845
10,208,1524634943624868
10,208,1524634943624889
10,208,1524634943624911
10,208,1524634943624933
10,208,1524634943624955
10,208,1524634943624978
10,208,1524634943624999
10,208,1524634943625022
10,208,1524634943625045
10,208,1524634943625067
10,208,1524634943625090
10,208,1524634943625112
10,208,1524634943625134
10,208,1524634943625175
10,208,1524634943625197
10,208,1524634943625218
10,208,1524634943625240
10,208,1524634943625262
10,208,1524634943625284
10,208,1524634943625305
10,208,1524634943625327
10,208,1524634943625348
10,208,1524634943625370
10,208,1524634943625391
10,208,1524634943625412
10,208,1524634943625443
10,208,1524634943625464
10,208,1524634943625484
10,208,1524634943625508
10,208,1524634943625529
10,208,1524634943625550
10,208,1524634943625572
10,208,1524634943625592
10,80,1524634943625613
10,208,1524634943625634
10,208,1524634943625657
10,208,1524634943625680
10,208,1524634943625703
10,208,1524634943625725
10,208,1524634943625748
10,208,1524634943625769
10,208,1524634943625791
10,208,1524634943625813
10,208,1524634943625835
10,208,1524634943625857
10,208,1524634943625879
10,208,1524634943625901
10,208,1524634943625923
10,208,1524634943625945
10,208,1524634943625967
10,208,1524634943625989
10,208,1524634943626012
10,208,1524634943626041
10,208,1524634943626064
10,208,1524634943626085
10,208,1524634943626107
10,208,1524634943626127
10,208,1524634943626148
10,208,1524634943626169
10,208,1524634943626189
10,208,1524634943626231
10,208,1524634943626258
10,208,1524634943626281
10,208,1524634943626317
10,208,1524634943626339
10,208,1524634943626363
10,208,1524634943626386
10,208,1524634943626409
10,208,1524634943626432
10,208,1524634943626457
10,80,1524634943626481
10,208,1524634943626504
10,208,1524634943626529
10,208,1524634943626550
10,208,1524634943626571
10,208,1524634943626594
10,208,1524634943626617
10,208,1524634943626639
10,208,1524634943626661
10,208,1524634943626689
10,208,1524634943626712
10,208,1524634943626734
10,208,1524634943626756
10,208,1524634943626778
10,208,1524634943626801
10,208,1524634943626823
10,208,1524634943626845
10,208,1524634943626867
10,208,1524634943626891
10,208,1524634943626913
10,208,1524634943626936
10,208,1524634943626957
10,208,1524634943626979
10,208,1524634943627002
10,208,1524634943627023
10,208,1524634943627046
10,208,1524634943627068
10,208,1524634943627090
10,208,1524634943627112
10,208,1524634943627133
10,208,1524634943627155
10,208,1524634943627193
10,208,1524634943627215
10,208,1524634943627238
10,208,1524634943627260
10,208,1524634943627282
10,208,1524634943627304
10,208,1524634943627326
10,208,1524634943627348
10,208,1524634943627369
10,80,1524634943627391
10,208,1524634943627413
10,208,1524634943627435
10,208,1524634943627461
10,208,1524634943627483
10,208,1524634943627504
10,208,1524634943627525
10,208,1524634943627546
10,208,1524634943627568
10,208,1524634943627613
10,208,1524634943627635
10,208,1524634943627657
10,208,1524634943627706
10,208,1524634943627733
10,208,1524634943627754
10,208,1524634943627799
10,208,1524634943627820
10,208,1524634943627842
10,208,1524634943627864
10,208,1524634943627895
10,208,1524634943627924
10,208,1524634943627945
10,208,1524634943627967
10,208,1524634943627990
10,208,1524634943628022
10,208,1524634943628044
10,208,1524634943628066
10,104860,1524634943628161
10,104860,1524634943628255
10,104860,1524634943628319
10,104860,1524634943628389
10,104860,1524634943628462
10,104860,1524634943628528
10,104860,1524634943628607
10,104860,1524634943628676
10,104860,1524634943628747
10,104860,1524634943628821
10,104764,1524634943628900
10,104860,1524634943628970
10,104860,1524634943629105
10,104860,1524634943629223
10,104860,1524634943629300
10,104860,1524634943629372
10,104860,1524634943629458
10,104860,1524634943629556
10,104860,1524634943629666
10,104860,1524634943629730
10,104860,1524634943629815
10,104860,1524634943629917
10,104860,1524634943630020
10,104860,1524634943630136
10,104860,1524634943630206
10,104860,1524634943630269
10,104860,1524634943630346
10,104860,1524634943630427
10,104860,1524634943630488
10,104860,1524634943630579
10,104860,1524634943630659
10,104860,1524634943630725
10,104860,1524634943630792
10,104860,1524634943630856
10,104860,1524634943630969
10,104860,1524634943631032
10,104860,1524634943631117
10,104860,1524634943631195
10,104860,1524634943631279
10,104860,1524634943631330
10,104860,1524634943631490
10,104860,1524634943631562
10,104860,1524634943631619
10,104860,1524634943631662
10,104860,1524634943631737
10,104860,1524634943631795
10,104860,1524634943631841
10,104860,1524634943631884
10,104860,1524634943631930
10,104860,1524634943631973
10,104764,1524634943632028
10,104860,1524634943632073
10,104860,1524634943632117
10,104860,1524634943632161
10,104860,1524634943632207
10,104860,1524634943632253
10,104860,1524634943632314
10,104860,1524634943632368
10,104860,1524634943632417
10,104860,1524634943632465
10,104860,1524634943632509
10,104860,1524634943632550
10,104860,1524634943632611
10,104860,1524634943632669
10,104860,1524634943632712
10,104860,1524634943632841
10,104860,1524634943632925
10,104860,1524634943632976
10,104860,1524634943633041
10,104860,1524634943633224
10,104860,1524634943633272
10,104860,1524634943633325
10,104860,1524634943633396
10,104860,1524634943633550
10,104860,1524634943633593
10,104860,1524634943633653
10,104860,1524634943633757
10,52,1524634943639285
10,52,1524634943639317
10,52,1524634943639339
10,52,1524634943639360
10,52,1524634943639381
10,52,1524634943639401
10,52,1524634943639534
10,52,1524634943639555
10,52,1524634943639576
10,52,1524634943639597
10,20,1524634943639619
10,52,1524634943639656
10,52,1524634943639677
10,52,1524634943639722
10,52,1524634943640018
10,52,1524634943640039
10,52,1524634943640061
10,52,1524634943640105
10,52,1524634943640127
10,52,1524634943640149
10,52,1524634943640171
10,52,1524634943640193
10,52,1524634943640227
10,52,1524634943640263
10,52,1524634943640285
10,52,1524634943640416
10,52,1524634943640438
10,52,1524634943640460
10,52,1524634943640548
10,52,1524634943640571
10,52,1524634943640598
10,52,1524634943640630
10,52,1524634943640652
10,52,1524634943640692
10,52,1524634943640714
10,52,1524634943640735
10,52,1524634943640756
10,52,1524634943640777
10,52,1524634943640802
10,52,1524634943640824
10,52,1524634943640846
10,52,1524634943640868
10,52,1524634943640890
10,52,1524634943640915
10,52,1524634943640964
10,52,1524634943640985
10,52,1524634943641007
10,52,1524634943641029
10,52,1524634943641055
10,52,1524634943641108
10,20,1524634943641134
10,52,1524634943641174
10,52,1524634943641195
10,52,1524634943641216
10,52,1524634943641238
10,52,1524634943641259
10,52,1524634943641285
10,52,1524634943641312
10,52,1524634943641334
10,52,1524634943641356
10,52,1524634943641378
10,52,1524634943641407
10,52,1524634943641429
10,52,1524634943641465
10,52,1524634943641486
10,52,1524634943641515
10,52,1524634943641537
10,52,1524634943641559
10,52,1524634943641581
10,52,1524634943641623
10,52,1524634943641645
10,52,1524634943641730
10,52,1524634943641751
10,52,1524634943641772
10,52,1524634943641794
10,52,1524634943641823
10,52,1524634943641857
10,52,1524634943641891
10,52,1524634943641917
10,52,1524634943641961
10,52,1524634943641983
10,52,1524634943642004
10,52,1524634943642026
10,52,1524634943642048
10,52,1524634943642070
10,52,1524634943642093
